smiles,pchembl_value,target_name,target_id
COc1ccc2nccc(NCCCCCCCNc3ccnc4ccc(OC)cc34)c2c1,5.86,Serotonin 1a (5-HT1a) receptor,0
Cc1ccc2c(NCCCCCCCNc3ccnc4cc(C)ccc34)ccnc2c1,5.9,Serotonin 1a (5-HT1a) receptor,0
COc1cccc(CCCCN2CCN(c3ccccn3)CC2)c1,7.64,Serotonin 1a (5-HT1a) receptor,0
O=C1c2ccccc2C(=O)N1CCN1CC=C(c2ccc(Cl)cc2)CC1,6.2,Serotonin 1a (5-HT1a) receptor,0
N#Cc1ccc(CNC(=O)CCCCCN2CCN(c3ccc(F)cc3-c3ccc(C#N)cc3)CC2)cc1,5.54,Serotonin 1a (5-HT1a) receptor,0
COc1ccc2c(NCCCCCCCNc3ccnc4cc(OC)ccc34)ccnc2c1,5.55,Serotonin 1a (5-HT1a) receptor,0
O=S(=O)(NC1CCN(CCOc2ccccc2-c2ccccc2)CC1)c1cccc(Cl)c1,6.63,Serotonin 1a (5-HT1a) receptor,0
C[C@H]1CN(c2cccc3cc(F)ccc23)CCN1CC[C@@H]1OCc2cc(C(N)=O)ccc21,7.89,Serotonin 1a (5-HT1a) receptor,0
CC1(c2ccc(F)cc2)NC(=O)N(CC(O)CN2CCN(c3ccccc3F)CC2)C1=O,5.78,Serotonin 1a (5-HT1a) receptor,0
COc1ccc2nc(NCCCCN3CCN(c4ccccc4OC)CC3)ccc2c1,9.7,Serotonin 1a (5-HT1a) receptor,0
CC(C)c1cccc(OCCN2C3CCC2CC(NS(=O)(=O)c2ccc(F)c(F)c2)C3)c1,7.0,Serotonin 1a (5-HT1a) receptor,0
O=S1(=O)c2ccccc2N(Cc2ccc(Cl)cc2F)c2ccccc21,5.56,Serotonin 1a (5-HT1a) receptor,0
Cc1sc2ncn(CCCCCN3CCN(Cc4ccccc4)CC3)c(=O)c2c1C,6.68,Serotonin 1a (5-HT1a) receptor,0
CNc1cccc(OCCNCC2(F)CCN(C(=O)c3ccc(F)c(Cl)c3)CC2)c1,10.47,Serotonin 1a (5-HT1a) receptor,0
CC1(C)C(=O)N(Cc2ccccc2)C(=O)N1CCCCCN1CCN(c2ccccc2)CC1.Cl,7.1,Serotonin 1a (5-HT1a) receptor,0
COc1ccccc1N1CCN(CCCCCN2C(=O)N(Cc3ccccc3)C(=O)C2(C)C)CC1.Cl,7.58,Serotonin 1a (5-HT1a) receptor,0
O=C(O)C(=O)O.c1ccc(OCCNCC2CCC(c3ccccc3)(c3ccccc3)O2)cc1,8.7,Serotonin 1a (5-HT1a) receptor,0
O=C(O)C(=O)O.c1ccc(OCCNCC2COC(c3ccccc3)(c3ccccc3)O2)cc1,8.45,Serotonin 1a (5-HT1a) receptor,0
O=S(=O)(c1cccc2ncccc12)N1CCC[C@H]1CCN1CCN(c2cccc3[nH]ccc23)CC1,7.85,Serotonin 1a (5-HT1a) receptor,0
CC(=O)c1c(C)cc2oc(=O)cc(C)c2c1OCCCN1CCN(c2ccncc2)CC1,6.81,Serotonin 1a (5-HT1a) receptor,0
CN(C)c1ccc(C(=O)NCCCCN2CCC(c3cccc(O)c3)C2)cc1,6.96,Serotonin 1a (5-HT1a) receptor,0
FC(F)(F)c1cc(Oc2nccc3ccsc23)ccc1-c1cccc2nccn12,5.43,Serotonin 1a (5-HT1a) receptor,0
Cc1cc(C)c(OCCOCCN2CCN(CCc3ccccc3)CC2)c(C)c1.Cl.Cl,6.26,Serotonin 1a (5-HT1a) receptor,0
O=S(=O)(NC1CCN(CCOc2ccccc2-c2ccccc2)C1)c1ccc(F)c(F)c1,7.04,Serotonin 1a (5-HT1a) receptor,0
CSc1ccccc1N1CCN(CCCCCC(=O)NCc2ccncc2)CC1,8.09,Serotonin 1a (5-HT1a) receptor,0
CCCN(CCCc1c[nH]c2ccc(F)cc12)[C@H]1COc2c(F)ccc(C(N)=O)c2C1,8.82,Serotonin 1a (5-HT1a) receptor,0
CCCN(CCCc1c[nH]c2ccc(F)cc12)C1COc2c(F)ccc(C(N)=O)c2C1,8.46,Serotonin 1a (5-HT1a) receptor,0
O=C1c2ccccc2C(=O)N1CCCCN1CCc2ccccc2C1,6.3,Serotonin 1a (5-HT1a) receptor,0
CC(C)c1ccccc1N1CCN(CCCCCC(=O)NC2CCCc3ccccc32)CC1,6.78,Serotonin 1a (5-HT1a) receptor,0
Cc1ccc(Sc2ccccc2N2CCNCC2)cc1C.Cl,7.28,Serotonin 1a (5-HT1a) receptor,0
Cc1ccc2c(OCCN3CCC(Cc4cccc(C5CCN(S(C)(=O)=O)CC5)c4)CC3)cccc2n1,8.1,Serotonin 1a (5-HT1a) receptor,0
C[C@H]1CN(CC[C@H]2CC[C@H](N3C(=O)[C@H]4CCCC[C@H]4C3=O)CC2)CCc2ccc(Cl)cc21,8.18,Serotonin 1a (5-HT1a) receptor,0
CCCN(CCC)C1CCc2cccc(O)c2C1,8.43,Serotonin 1a (5-HT1a) receptor,0
CCOC(=O)N[C@H]1CC[C@@H](CCN2CCN(c3nsc4ccccc34)CC2)CC1,9.24,Serotonin 1a (5-HT1a) receptor,0
CC(=O)c1c(OCCCN2CCN(c3ccc(Cl)cc3)CC2)ccc2c(C)cc(=O)oc12,7.96,Serotonin 1a (5-HT1a) receptor,0
COc1cccc(OC)c1OCCNCC1COCC(c2ccccc2)(c2ccccc2)O1,8.85,Serotonin 1a (5-HT1a) receptor,0
O=C(CCCCCN1CCN(c2ccccn2)CC1)NC1CCCc2ccccc21,7.44,Serotonin 1a (5-HT1a) receptor,0
O=C(CCCCCN1CCN(c2ccccc2F)CC1)NC1CCCc2ccccc21,7.54,Serotonin 1a (5-HT1a) receptor,0
CCCc1ccccc1N1CCN(CCCCCC(=O)NC2CCCc3ccccc32)CC1,6.78,Serotonin 1a (5-HT1a) receptor,0
CC(C)c1ccccc1OCCN1CCC(NC(=O)c2ccc3ccccc3n2)C1,7.52,Serotonin 1a (5-HT1a) receptor,0
Cc1sc2nc(CCCCN3CCN(c4ccccc4)CC3)[nH]c(=O)c2c1C,7.43,Serotonin 1a (5-HT1a) receptor,0
Cc1sc2nc(CCCCCN3CCN(c4ccccc4)CC3)[nH]c(=O)c2c1C,7.82,Serotonin 1a (5-HT1a) receptor,0
Nc1c(S(=O)(=O)c2ccccc2)sc2nc(-c3ccccc3)cc(-c3ccccc3)c12,4.67,Serotonin 1a (5-HT1a) receptor,0
O=S(=O)(NC1CCN(CCOc2cccc(Br)c2)CC1)c1ccccc1Br,6.33,Serotonin 1a (5-HT1a) receptor,0
NC(=O)[C@@H]1Cc2ccccc2CN1C(=O)CCCCCN1CCN(c2ccccc2Cl)CC1,6.63,Serotonin 1a (5-HT1a) receptor,0
NC(=O)[C@@H]1Cc2ccccc2CN1C(=O)CCCCCN1CCN(c2noc3ccccc23)CC1,6.64,Serotonin 1a (5-HT1a) receptor,0
CSc1ccccc1N1CCN(Cc2ccc(C(=O)N3CCC[C@H]3C(N)=O)cc2)CC1,6.5,Serotonin 1a (5-HT1a) receptor,0
CC1(C)C(=O)N(Cc2ccccc2)C(=O)N1CCCCCN1CCN(c2ccc(F)cc2)CC1.Cl,6.7,Serotonin 1a (5-HT1a) receptor,0
CCCN1CCC2c3c(cccc3C(N)=O)CCC21,8.54,Serotonin 1a (5-HT1a) receptor,0
O[C@@H]1c2cc(F)ccc2C[C@H]1N1CCC(c2cccc3c2OCCO3)CC1,9.11,Serotonin 1a (5-HT1a) receptor,0
O=c1oc2ccccc2n1CCCCCN1CCN(c2ccccc2)CC1,7.72,Serotonin 1a (5-HT1a) receptor,0
O=c1oc2ccccc2n1CCCCCCCN1CCN(c2ccccc2)CC1,7.53,Serotonin 1a (5-HT1a) receptor,0
COc1cccc2c1CCCC2CCCN1CCN(c2ccccn2)CC1,10.1,Serotonin 1a (5-HT1a) receptor,0
COc1cccc(OC)c1OCCNCCOc1ccccc1Cc1ccccc1,7.97,Serotonin 1a (5-HT1a) receptor,0
CCCN(CCC)C1CCc2ccc3occc3c2C1,8.11,Serotonin 1a (5-HT1a) receptor,0
COc1cccc2c(NCCCCCCCNc3ccnc4c(OC)cccc34)ccnc12,6.22,Serotonin 1a (5-HT1a) receptor,0
COc1cc2c(cc1O)[C@@H]1Cc3sc(CCCCl)cc3CN1CC2,6.93,Serotonin 1a (5-HT1a) receptor,0
COc1cccc2c1O[C@@H](CN1[C@@H]3CC[C@H]1C[C@](O)(c1cccc(C(F)(F)F)c1)C3)CO2,9.48,Serotonin 1a (5-HT1a) receptor,0
c1ccc2c(NCCCCCCCNc3ccnc4ccccc34)ccnc2c1,6.08,Serotonin 1a (5-HT1a) receptor,0
Clc1ccc2c(c1)N=C(N1CCN(Cc3ccccc3)CC1)c1cccnc1O2,6.58,Serotonin 1a (5-HT1a) receptor,0
Clc1ccc2c(c1)N=C(N1CCN(CCc3ccccc3)CC1)c1cccnc1O2,7.72,Serotonin 1a (5-HT1a) receptor,0
Cc1cccc(S(=O)(=O)N2CCC[C@@H]2CCN2CCC(C)CC2)c1,6.0,Serotonin 1a (5-HT1a) receptor,0
CC(C)c1ccccc1N1CCN(CCCCCCC(=O)N2CCC[C@H]2C(=O)N2CCCCC2)CC1,9.0,Serotonin 1a (5-HT1a) receptor,0
Cc1sc2nc(CCCCCN3CCC(Cc4ccccc4)CC3)[nH]c(=O)c2c1C,6.83,Serotonin 1a (5-HT1a) receptor,0
CCOc1ccccc1N1CCN(CCCCCCN2c3cccc4cccc(c34)S2(=O)=O)CC1,7.32,Serotonin 1a (5-HT1a) receptor,0
Cl.O=C1c2cccc3cccc(c23)N1CCCCCCN1CCN(c2cccc(Cl)c2)CC1,7.37,Serotonin 1a (5-HT1a) receptor,0
CCn1cncc1-c1c[nH]c2ccc(Cl)cc12,5.04,Serotonin 1a (5-HT1a) receptor,0
O=C(NCCCCCCN1CCN(c2nsc3ccccc23)CC1)c1ccccc1,7.66,Serotonin 1a (5-HT1a) receptor,0
O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1CCCCCCN1CCN(c2cccc(Cl)c2)CC1,7.75,Serotonin 1a (5-HT1a) receptor,0
O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1CCCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,7.5,Serotonin 1a (5-HT1a) receptor,0
COc1ccccc1N1CCN(CCN(C(=O)C23C4C5C2C2C3C4C52I)c2ccccn2)CC1,8.96,Serotonin 1a (5-HT1a) receptor,0
COc1ccc2[nH]cc(C3CCCN(CCCCn4c(=O)c(-c5ccc(Cl)cc5)c5ccccn5c4=O)C3)c2c1,6.59,Serotonin 1a (5-HT1a) receptor,0
COc1ccc2[nH]cc(C3CCCN(CCCCn4c(=O)c(-c5ccccc5F)c5ccccn5c4=O)C3)c2c1,6.89,Serotonin 1a (5-HT1a) receptor,0
COc1ccccc1N1CCN(CCN(C(=O)C23CCC(CF)(CC2)CC3)c2ccccn2)CC1,9.19,Serotonin 1a (5-HT1a) receptor,0
O[C@@H]1c2ccccc2C[C@H]1N1CC=C(c2cccc3c2OCCO3)CC1,9.08,Serotonin 1a (5-HT1a) receptor,0
Cc1ccc2c(OCCN3CCC(Cc4cccc(N5C[C@@H](C)NC[C@@H]5C)c4)CC3)cccc2n1,8.3,Serotonin 1a (5-HT1a) receptor,0
CN(CCCc1c[nH]c2ccc(F)cc12)C1COc2ccc3c(c2C1)C(=O)NCC3,7.64,Serotonin 1a (5-HT1a) receptor,0
Cc1sc2nc(CCCCCN3CCN(c4ccc(Cl)cc4)CC3)[nH]c(=O)c2c1C,7.27,Serotonin 1a (5-HT1a) receptor,0
COc1cc2c(cc1OC)CN(CCCCn1cc(-c3ccc(F)cc3)c3ccccc31)CC2,5.82,Serotonin 1a (5-HT1a) receptor,0
O=C(NCCN1CCN(c2cccc3c2OCC(CO)O3)CC1)c1ccc(F)cc1,8.54,Serotonin 1a (5-HT1a) receptor,0
O=c1ccc(=O)n(-c2ccccc2)n1CCCN1CCN(c2cccc(Cl)c2)CC1,6.69,Serotonin 1a (5-HT1a) receptor,0
CN(C)CCc1cccc2c1ccn2S(=O)(=O)c1ccccc1,6.77,Serotonin 1a (5-HT1a) receptor,0
O=C([C@@H]1CCCN1C(=O)CCCCCN1CCN(c2ccccc2-c2ccccc2)CC1)N1CCCCC1,7.75,Serotonin 1a (5-HT1a) receptor,0
CC(C)c1ccccc1N1CCN(CCCCCCC(=O)N2Cc3ccccc3C[C@H]2C(N)=O)CC1,7.7,Serotonin 1a (5-HT1a) receptor,0
COc1ccc(-c2ccccc2N2CCN(C[C@@H](O)COc3ccc(Cl)cc3F)CC2)cc1,6.58,Serotonin 1a (5-HT1a) receptor,0
COc1ccc(-c2ccccc2N2CCN(C[C@@H](O)COc3ccccc3C#N)CC2)cc1,6.39,Serotonin 1a (5-HT1a) receptor,0
COc1ccc(-c2ccccc2N2CCN(CCCCOc3ccccc3C#N)CC2)cc1,6.32,Serotonin 1a (5-HT1a) receptor,0
O=S(=O)(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cnc2ccc(Cl)cc2c1,7.06,Serotonin 1a (5-HT1a) receptor,0
O=S(=O)(NCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc2ncccc2c1,7.6,Serotonin 1a (5-HT1a) receptor,0
O=S(=O)(NCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cnc2ccc(Cl)cc2c1,7.64,Serotonin 1a (5-HT1a) receptor,0
CN(C)c1cccc2c(S(=O)(=O)NCCCCCCCC34CCCN3C(=O)N(CCCCN3CCN(c5cccc6ccccc56)CC3)C4=O)cccc12,8.3,Serotonin 1a (5-HT1a) receptor,0
COc1ccccc1N1CCN(CCCCN2C(=O)N3CCCC3(CCCCNCCCCCNS(=O)(=O)c3cccc4c(N(C)C)cccc34)C2=O)CC1,8.05,Serotonin 1a (5-HT1a) receptor,0
O=C(N[C@H]1CC[C@H](CCN2CCN(c3nsc4ccccc34)CC2)CC1)C1CCCCC1,8.25,Serotonin 1a (5-HT1a) receptor,0
Cc1ccc(S(=O)(=O)N[C@H]2CC[C@H](CCN3CCN(c4nsc5ccccc45)CC3)CC2)cc1,8.41,Serotonin 1a (5-HT1a) receptor,0
O=C(N[C@H]1CC[C@@H](CCN2CCN(c3nsc4ccccc34)CC2)CC1)c1ccco1,8.66,Serotonin 1a (5-HT1a) receptor,0
COc1ccc(-c2ccccc2N2CCN(CCCCCC(=O)NCc3ccc(OCCN4CCOCC4)cc3)CC2)cc1,6.79,Serotonin 1a (5-HT1a) receptor,0
COc1ccc(Br)c(CC2CCN(CCc3ccccc3OC)CC2)c1,8.52,Serotonin 1a (5-HT1a) receptor,0
COc1ccc(Br)c(CC2CCN(CCc3ccc(OC)c(OC)c3)CC2)c1,8.81,Serotonin 1a (5-HT1a) receptor,0
COc1ccc(Br)c(CC2CCN(CCc3ccc4c(c3)OCCO4)CC2)c1,9.44,Serotonin 1a (5-HT1a) receptor,0
CC(C)Oc1ccc(Br)c(CC2CCN(CCc3cc4c(cc3Cl)OCCO4)CC2)c1,7.8,Serotonin 1a (5-HT1a) receptor,0
COc1cccc(N2CCN(CCCOc3c(C(C)=O)c(C)cc4oc(=O)cc(C)c34)CC2)c1,9.4,Serotonin 1a (5-HT1a) receptor,0
CC1Cc2ccc3c(c2O1)-c1cc(O)cc2c1[C@@H](C3)N(C)CC2,7.92,Serotonin 1a (5-HT1a) receptor,0
N#Cc1ccc2[nH]cc(CCCNC3COc4ccc5c(c4C3)C(=O)NC5)c2c1,7.44,Serotonin 1a (5-HT1a) receptor,0
Cc1ccc(N2CCN(CC(O)CN3C(=O)NC(C)(c4ccc(F)cc4)C3=O)CC2)cc1C,6.0,Serotonin 1a (5-HT1a) receptor,0
N#Cc1ccc2[nH]cc([C@H]3CC[C@@H](N4CCN(c5cccc6[nH]ccc56)CC4)CC3)c2c1,7.16,Serotonin 1a (5-HT1a) receptor,0
O=C([C@@H]1Cc2ccccc2CN1C(=O)CCCCCN1CCN(c2ccccc2-c2ccccc2)CC1)N1CCCCC1,7.72,Serotonin 1a (5-HT1a) receptor,0
O=C1CCc2ccc(OCCCCN3CCN(c4cccc5c(F)cccc45)CC3)nc2N1,8.52,Serotonin 1a (5-HT1a) receptor,0
O=C1CCc2ccc(OCCCCN3CCN(c4cccc5ccc(F)cc45)CC3)nc2N1,8.96,Serotonin 1a (5-HT1a) receptor,0
O=C(NCCCc1ccccc1)c1cc2c3c(ccc2[nH]1)OCC(CNCCCc1ccccc1)O3,8.8,Serotonin 1a (5-HT1a) receptor,0
COCCOc1cc(CC2CCN(CCc3ccc4c(c3)OCCO4)CC2)ccc1Br,7.8,Serotonin 1a (5-HT1a) receptor,0
COCCOc1cc(Br)cc(CC2CCN(CCc3ccc4c(c3)OCCO4)CC2)c1,7.24,Serotonin 1a (5-HT1a) receptor,0
COCCOc1cc(CC2CCN(CCc3ccc4c(c3)C(=O)CCC4)CC2)ccc1Br,7.91,Serotonin 1a (5-HT1a) receptor,0
COCCOc1cc(CC2CCN(CCc3ccc4c(c3)S(=O)(=O)CCO4)CC2)ccc1Br,7.95,Serotonin 1a (5-HT1a) receptor,0
CCOc1cccc2c1O[C@@H](CN1[C@@H]3CC[C@H]1C[C@](O)(c1ccccc1)C3)CO2,8.52,Serotonin 1a (5-HT1a) receptor,0
NCCc1c[nH]c2ccc(OCCOc3ccc4[nH]cc(CCN)c4c3)cc12,7.84,Serotonin 1a (5-HT1a) receptor,0
COc1ccccc1N1CCN(C[C@H]2CO[C@@](CN3CCCCCC3=O)(c3ccccc3)O2)CC1,8.25,Serotonin 1a (5-HT1a) receptor,0
COc1ccccc1N1CCN(C[C@@H]2CO[C@@](CN3C(=O)CCCC3=O)(c3ccccc3)O2)CC1,7.35,Serotonin 1a (5-HT1a) receptor,0
COc1ccccc1N1CCN(CCN2C(=O)CC3(CCCC3)CC2=O)CC1,8.9,Serotonin 1a (5-HT1a) receptor,0
Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4c(C(=O)N6CCOCC6)ncn4-5)CC3)cccc2n1,9.4,Serotonin 1a (5-HT1a) receptor,0
CCCN1CCc2cccc3c2C1Cc1ccc(NC(N)=O)cc1-3,6.63,Serotonin 1a (5-HT1a) receptor,0
Fc1ccc(COc2ccc(F)cc2C2CCNCC2)cc1,5.66,Serotonin 1a (5-HT1a) receptor,0
COc1ccccc1N1CCN(CCCn2cc(CCCCN3CCc4cc(O)c(O)cc4C(c4cccc(C)c4)C3)nn2)CC1,6.88,Serotonin 1a (5-HT1a) receptor,0
O=S(=O)(c1cccc2ncccc12)N1CCC(CCN2CCN(c3cccc(Cl)c3)CC2)CC1,7.27,Serotonin 1a (5-HT1a) receptor,0
O=S(=O)(c1cccc2ncccc12)N1CCC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,7.35,Serotonin 1a (5-HT1a) receptor,0
CN1CC(CNCCc2c[nH]c3ccc(F)cc23)Oc2ccccc21,8.07,Serotonin 1a (5-HT1a) receptor,0
COc1ccccc1N1CCN(CC2COC3(CCOCC3)O2)CC1,7.33,Serotonin 1a (5-HT1a) receptor,0
COc1ccccc1N1CCN(CC2OCC(c3ccccc3)(c3ccccc3)O2)CC1,7.64,Serotonin 1a (5-HT1a) receptor,0
c1ccc(CN2CC(CNCCCc3c[nH]c4ccccc34)Oc3ccccc32)cc1,7.12,Serotonin 1a (5-HT1a) receptor,0
CN1CC(CNCCc2c[nH]c3ccc(F)cc23)Oc2cc(Cl)ccc21,7.12,Serotonin 1a (5-HT1a) receptor,0
Cc1cn2c(n1)COc1c(CCN3CCN(c4cccc5nc(C)ccc45)CC3)cccc1-2,9.7,Serotonin 1a (5-HT1a) receptor,0
Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4c(C)nnn4-5)CC3)cccc2n1,10.1,Serotonin 1a (5-HT1a) receptor,0
CNC(=O)c1ncn2c1COc1c(CCN3CCN(c4cccc5nc(C)ccc45)CC3)cccc1-2,9.8,Serotonin 1a (5-HT1a) receptor,0
CCCN(CCCc1c[nH]c2ccc(F)cc12)[C@@H]1COc2c(F)ccc(C(N)=O)c2C1,8.49,Serotonin 1a (5-HT1a) receptor,0
CCN(CCCc1c[nH]c2ccc(F)cc12)[C@@H]1COc2c(F)ccc(C(N)=O)c2C1,7.73,Serotonin 1a (5-HT1a) receptor,0
CNc1ccccc1N1CCN(CCCCCC(=O)NC2CCCc3ccccc32)CC1,6.88,Serotonin 1a (5-HT1a) receptor,0
O=C1Nc2cccc3c2[C@]1(CCCCN1CC=C(c2ccccc2)CC1)CCC3,6.77,Serotonin 1a (5-HT1a) receptor,0
CCCN1CC[C@H]2c3c(ccc4ccoc34)CC[C@H]21,8.41,Serotonin 1a (5-HT1a) receptor,0
c1ccc2oc(SCCCCCCN3CCN(c4nsc5ccccc45)CC3)nc2c1,8.0,Serotonin 1a (5-HT1a) receptor,0
O=c1c(-c2ccc(Cl)cc2)c2ccccn2c(=O)n1CCCCN1CCCC(c2c[nH]c3ccc(F)cc23)C1,6.81,Serotonin 1a (5-HT1a) receptor,0
Cn1cncc1-c1c[nH]c2ccc(Br)cc12,5.91,Serotonin 1a (5-HT1a) receptor,0
CCn1cncc1-c1c[nH]c2ccc(OC)c(F)c12,6.58,Serotonin 1a (5-HT1a) receptor,0
C#CCOc1cccc2c1-c1cccc3c1[C@@H](C2)N(CCC)CC3,7.26,Serotonin 1a (5-HT1a) receptor,0
C=CCOc1cccc2c1-c1cccc3c1[C@@H](C2)N(CCC)CC3,6.55,Serotonin 1a (5-HT1a) receptor,0
CCCN1CCc2cccc3c2[C@H]1Cc1ccc2c(c1-3)OC(C)C2C,7.05,Serotonin 1a (5-HT1a) receptor,0
Cc1ccccc1OCCNCC1COC(c2ccccc2)(c2ccccc2)O1,8.08,Serotonin 1a (5-HT1a) receptor,0
COc1cccc(OCCNCC2COC(c3ccccc3)(c3ccccc3)O2)c1,8.58,Serotonin 1a (5-HT1a) receptor,0
Cc1ccc2c(OCCN3CCC(Cc4ccc5c(c4)NC(=O)CO5)CC3)cccc2n1,8.6,Serotonin 1a (5-HT1a) receptor,0
CCCN(CCC)C1CCc2cccc(O)c2C1,8.29,Serotonin 1a (5-HT1a) receptor,0
COc1ccc2nc(NCCCCCN3CCN(c4ccccc4OC)CC3)ccc2c1,8.59,Serotonin 1a (5-HT1a) receptor,0
COc1ccccc1N1CCN(CCCN2C(=O)c3cccc4c(N)ccc(c34)C2=O)CC1,6.94,Serotonin 1a (5-HT1a) receptor,0
Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4c(C(=O)NC6CCCC6)ncn4-5)CC3)cccc2n1,9.6,Serotonin 1a (5-HT1a) receptor,0
Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4c(C(=O)NCC6CC6)ncn4-5)CC3)cccc2n1,9.9,Serotonin 1a (5-HT1a) receptor,0
Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4c(C(=O)N6CCCCC6)ncn4-5)CC3)cccc2n1,9.4,Serotonin 1a (5-HT1a) receptor,0
Fc1ccc2[nH]cc([C@H]3CC[C@H](N4CCN(c5cccc6ccccc56)CC4)CC3)c2c1,7.37,Serotonin 1a (5-HT1a) receptor,0
CC(C)n1cc([C@H]2CC[C@@H](N3CCN(c4cccc5[nH]ccc45)CC3)CC2)c2cc(C#N)ccc21,6.16,Serotonin 1a (5-HT1a) receptor,0
Cn1cc([C@H]2CC[C@@H](N3CCN(c4cccc5[nH]ccc45)CC3)CC2)c2cc(F)ccc21,6.91,Serotonin 1a (5-HT1a) receptor,0
c1cc(N2CCN([C@H]3CC[C@H](c4c[nH]c5ccccc54)CC3)CC2)c2cc[nH]c2c1,8.28,Serotonin 1a (5-HT1a) receptor,0
Fc1ccc2c(c1)[nH]cc2[C@H]1CC[C@@H](N2CCN(c3cccc4[nH]ccc34)CC2)CC1,7.47,Serotonin 1a (5-HT1a) receptor,0
Cn1ccnc1-c1ccc2c(c1)c(C1CCN(CCN3CCNC3=O)CC1)cn2-c1ccc(F)cc1,8.48,Serotonin 1a (5-HT1a) receptor,0
O=C1Cc2ccccc2N1CC#CCN1CCN(c2cccc3ccccc23)CC1,7.58,Serotonin 1a (5-HT1a) receptor,0
O=C1Cc2ccccc2N1CCCCCN1CCN(c2cccc3[nH]cnc23)CC1,7.74,Serotonin 1a (5-HT1a) receptor,0
Cc1ncc2c(N3CCN(CCc4ccc5c(c4)NC(=O)CO5)CC3)cccc2n1,9.4,Serotonin 1a (5-HT1a) receptor,0
O=C1COc2ccc(CCN3CCN(c4cccc5cccnc45)CC3)cc2N1,8.8,Serotonin 1a (5-HT1a) receptor,0
Cc1ccc2c(N3CCN(CCc4ccc5c(c4)NC(=O)CO5)CC3)ccc(Cl)c2n1,8.4,Serotonin 1a (5-HT1a) receptor,0
Cc1ccc2c(N3C[C@H]4C[C@@H]3CN4CCc3ccc4c(c3)NC(=O)CO4)cccc2n1,6.9,Serotonin 1a (5-HT1a) receptor,0
Cc1ccc2c(N3CCN(CCc4ccc5c(c4)NC(=O)CO5)CC3C)cccc2n1,9.1,Serotonin 1a (5-HT1a) receptor,0
CC(=O)Nc1ccccc1N1CCN(CCCCCC(=O)NC2CCCc3ccccc32)CC1,5.6,Serotonin 1a (5-HT1a) receptor,0
O=S(=O)(c1cccc2ncccc12)N1CCCC[C@@H]1CCN1CCN(c2cccc3sccc23)CC1,7.82,Serotonin 1a (5-HT1a) receptor,0
O=S(=O)(c1ccnc2ccccc12)N1CCCC[C@@H]1CCN1CCN(c2nsc3ccccc23)CC1,7.62,Serotonin 1a (5-HT1a) receptor,0
CN1CCc2ccc3c4c2[C@H]1Cc1cccc(c1-4)C3,7.39,Serotonin 1a (5-HT1a) receptor,0
CC(=O)c1c(C)cc2oc(=O)cc(C)c2c1OCCCN1CCN(c2ccc([N+](=O)[O-])cc2)CC1,6.8,Serotonin 1a (5-HT1a) receptor,0
COc1cccc(N2CCN(CCCCOc3cc(C)cc4oc(=O)cc(C)c34)CC2)c1,9.0,Serotonin 1a (5-HT1a) receptor,0
O=C1NCc2cc(F)c(OCCCCN3CCN(c4cccc5ccccc45)CC3)cc21,9.2,Serotonin 1a (5-HT1a) receptor,0
C[C@H]1Cc2ccc3c(c2O1)-c1cccc2c1[C@@H](C3)N(C)CC2,7.34,Serotonin 1a (5-HT1a) receptor,0
Cc1cc2ccc3c(c2o1)-c1cccc2c1[C@@H](C3)N(C)CC2,7.54,Serotonin 1a (5-HT1a) receptor,0
C#CCOc1cccc2c1-c1cccc3c1[C@@H](C2)N(C)CC3,7.85,Serotonin 1a (5-HT1a) receptor,0
O[C@H](CNC1CCCCC1)COc1cccc2[nH]ccc12,7.29,Serotonin 1a (5-HT1a) receptor,0
Cc1ccc2c(OCCN3CCN(Cc4ccc5c(c4)N(CC(C)C)C(=O)CO5)CC3)cccc2n1,8.7,Serotonin 1a (5-HT1a) receptor,0
Cc1ccc2c(OCCN3CCN(Cc4ccc5c(c4)NC(=O)CO5)CC3)cccc2n1,7.2,Serotonin 1a (5-HT1a) receptor,0
Cc1ccc2c(OCCN3CCC(Cc4ccc5c(c4)N(C(C)C)C(=O)CO5)CC3)cccc2n1,8.3,Serotonin 1a (5-HT1a) receptor,0
N#Cc1ccc2c(N3CCN(CC[C@@H]4OCCc5cc(C(N)=O)ccc54)CC3)cccc2c1,7.8,Serotonin 1a (5-HT1a) receptor,0
C[C@@H]1CN(c2cccc3cc(F)ccc23)CCN1CC[C@H]1OCCc2cc(C(N)=O)ccc21,6.98,Serotonin 1a (5-HT1a) receptor,0
C=CC(C)c1ccc(O)c2c1C[C@@H]1c3c(cccc3-2)CCN1CCC,6.2,Serotonin 1a (5-HT1a) receptor,0
